id,comment_text,delays,access,costs,not about,errors
Depression-700518-0-10,As my school is no longer LA affliated our Academy Trust uses an outside OH provider and I attended their clinic last week .,0,0,0,1,0
Reflux_Oesophagitis-437739-10-4,The only person who has suggested the camera was a Consultant that I paid 250 for a consultation at a BUPA place .,0,1,0,0,0
Fibromyalgia_Syndrome-501042-5-26,"Today , it is how much money I can make so I can buy that new Mercede s .",0,0,0,1,0
Prostate_Problems-524848-25-2,It was my Private consultant ( who does charge ) who told me that all was good .,0,0,1,0,0
Cervical_Spondylosis-699504-0-2,I think it is time to see a specialist privately ( as the NHS has failed to give her a face to face consultation with one to discuss possible options ) - which specialist is best suited Orthopedic Surgeon or Neurological Surgeon ?,0,1,0,0,0
Depression-124323-11-12,And it is so expensive .,0,0,0,1,0
Reflux_Oesophagitis-609835-4-3,The soonest I can get the endo and colonoscopy is nov unless there is a cancellation .,0,1,0,0,0
Hip_Replacement-615311-0-16,It was even more surprising to find all that money came from Stryker .,0,0,0,1,0
Hip_Replacement-448577-3-6,Chair and bed needs to be certain height so have plenty of cushions etc available and extra pillows for under your legs at night sleeping on your back .,0,0,0,1,0
Sarcoidosis-535152-7-1,"Hello LeShawn , InRemission , I have had 3 lung biopsies all up .",0,0,0,1,0
Chronic_Obstructive_Pulmonary_Disease-403319-12-1,"In Australia , supposedly a classless society , it can take months to get an appointment with any type of specialist and very few of them bulk bill .",0,0,1,0,0
Barretts_Oesophagus--39796-15-6,"uk forum Yes I suspect Halo in the UK is not freely available because of cost , believe in the USA it is more widely available due to their health system , hereas here at the moment it is there , ut you would not think so because I have never been told of it by my doctors , bit unreal as esophagus cancer is one of the most brutal of all types , lost both mum and dad with it .",0,1,1,0,0
Hip_Replacement-565896-3-3,But he did comment that I might feel it more because I no longer have pain in the operated hip .,0,0,0,1,0
Headache-404741-0-8,"My GP described one person having a similar condition to mine but took one year to come out of it ! In mid-December when things started for me , it was a really stressful period of being made suddenly redundant from my job and having my wife about to go in for a moderately serious operation in hospital and with a sudden death of a friend my age and having to find and move into another rental house because of being made redundant and our one dog becoming lame and needing a very expensive operation",0,0,1,0,0
Mirtazapine-478304-17-11,"And for the record , the ADHD specialist has decided to put me on a wait list leading to an assessment and possible diagnosis for autism .",1,0,0,0,0
Fibromyalgia_Syndrome-426840-16-9,"upper chest I also have the following symptoms - hip pain - foot pain - itchy , tender scalp - itchy face - itchy arms - tight jaw - hands very red in the morning - foggy thinking - anxious - sensivity to light , sound and crowds - sensitive digestivge system and many more .",0,0,0,1,0
Benefits_and_Allowances-564769-6-1,"Hi Kaydi , You will no longer be entitled to the severe disability premium on top of your ESA .",0,0,0,1,0
Depression-526812-6-3,"When the depression comes over her as she describes it , she can not even walk properly let alone feed herself .",0,0,0,1,0
Abdominal_Disorders-632857-4-6,"There is a lot missing in your girl s list of exclusions and tests , yet as said , it is difficult due to her age .",0,0,0,1,0
Reflux_Oesophagitis-664820-1-5,Good luck with your recovery but if you do not feel right then keep going back to yourdoctortor until you are satisfied that nothing s been missed .,0,0,0,0,1
Citalopram-543596-25-1,"Thanks for your reply Victoria , Have nt be referred for cbt , I am still waiting on counselling which has been a year now , I know I should not analyse things as I feel I am back to square 1 , and it is early days just started on my 4th week I just feel awful , high anxiety and no energy , too , Iv done nothing all day , And I hate this feeling of fear , Thank you again for the reply .",1,0,0,0,0
Benefits_and_Allowances-528184-30-15,"Without direct payment of AA and the carers allowance that goes with it , this would not have been possible .",0,0,0,1,0
Chronic_Obstructive_Pulmonary_Disease-402877-2-8,"Afterwards I asked the sister in charge why we had not been told that mum had been so very ill , and she said that it looked as though she would pull herself round .",0,0,0,1,0
Hemifacial_Spasm--35431-68-2,"I think people are just trying to reassure you by saying it s just worry stress or that they can not even notice it , but it is rather annoying to be dismissed so lightly is not it .",0,0,0,1,0
Trigeminal_Neuralgia-485698-4-2,You may be lucky Tanz and have a few years remission like me .,0,0,0,1,0
Sexual_Health-638996-7-1,But I here is a list of other test they ran on me via semen Pus Cells Hives Fungi Trichomoniasis grains in semen Bacteria Neisser Anaerobic cultivation Anaerobic Culture Mycoplasma hominis Ureaplasma urealiticum Had to cancel appointment and reschedule so will update soon again .,0,1,0,0,0
Asthma-693056-2-3,"This bizarre form of treatment , available exclusively in Hyderabad in the month of June .",0,1,0,0,0
Hip_Replacement-618289-58-9,so many little things and sometime bigger things come up and there will always be some answer or advice or just understanding - to summarize : my surgeon was available but I knew nothing about him .,0,1,0,0,0
Gallbladder_Problems-510763-1-15,"Once I no longer took that , I started to improve on the bad bloating and terrible burping .",0,0,0,1,0
Amlodipine--83621-16-4,I did not know what to think ! I also quit Simvastain since it is no longer needed and I quit smoking as well .,0,0,0,1,0
Spinal_Problems-626459-3-1,"I certainly would not be considering surgery unless it was having a massive impact on your daily life and you have tried every other option available , spinal surgery can cause a whole load of other problems including chronic pain , look into chiropractic treatment .",0,1,0,0,0
Polymyalgia_Rheumatica_and_GCA-671954-7-7,Saying I do not have pmr is a mistake on her behalf .,0,0,0,1,0
Frozen_Shoulder-667718-9-3,"I believe that the best thing to do , at least for me , is to manage the pain the best I can and wait it out .",0,0,0,1,0
Benefits_and_Allowances-547158-15-4,"I am expecting to lose everything myself , t is all about cutting costs .",0,0,0,1,0
Respiratory_Symptoms_and_Disorders-532001-1-2,"low part of throat , when i did spirometry i was better than many my age 24 , im all day in bed , im fealing good in bed but if i wallk it comes back faster , im little better every time but it goes slow , i dont have a fever , my hart was pounding hard when i was waching tv , my whole stomach was moving , that is meaby psychical .",0,0,0,1,0
Haemorrhoids-196980-0-3,"He did an MRI on my pelvis , which was not where the pain was and told me fibroids were causing bad period pain- this was not where the pain was ! He d already done a rigid colonscopy exam in his consultation room and said it looked fine .",0,1,0,0,0
Haemorrhoids-601852-3-5,They also have a bidet toilet seat and it is a good price .,0,0,0,1,0
Alcohol_Consumption-507252-10-7,"The alternatives are online pharmacies with online consultations ( most likely to push you back to your GP ) , private prescription or ordering from abroad .",0,1,0,0,0
Anxiety_Disorders-491778-0-6,"I hate visiting her or phoning her because she is always complaining about her home and what she needs replacing , hinting for me to pay for it .",0,0,0,1,0
Infectious_Disease-359087-241-12,"I wash all clothes in Very hot water cycles with detergents ( tried even single available type stocked for sale in Woolworths ) with vinegar and baking soda as well , all before placing everything through the hot dryer cycle .",0,0,0,1,0
Benefits_and_Allowances-488763-0-5,"The way I feel right now is , as the title of the post say s ! I guess if they reject the decision of the tribunal panel I will be upper tribunal bound .",0,0,0,1,0
Vertigo_and_Dizziness-693759-7-1,"I was so excited to get an appointment at UCLH within 2 weeks and then a letter arrived out of the blue to say the appointment had been canceled , no explanation .",0,1,0,0,0
Gallbladder_Problems--23994-25-1,"Keep ringing the Surgeon s secretary for cancellations , so she can get in sooner .",0,1,0,0,0
Benefits_and_Allowances-634146-0-23,"If you think anything has been missed out , let the Judge knowThe Judge will also allow relevant questions from any representatives who may be attending to support you .",0,0,0,1,0
Hip_Replacement-598458-1-12,When your ready then you will do it as eventually in the long run it the best option available .,0,0,0,1,0
Polymyalgia_Rheumatica_and_GCA-103940-8-1,Trochanteric pain syndrome can be diagnosed quite easily just by a physical examination and symptoms - mine was .,0,0,0,1,0
Alternative_and_Complementary_Medicine-301411-1-1,Skip to main content Skip to navigation Resources How To About NCBI AccesskeysSign in to NCBIPubMedUS National Library of Medicine National Institutes of Health Search database Search term Clear input RSS feed icon RSS Save search Advanced Help Result Filters Display Settings : Abstract Send to : See 1 citation found by title matching your search : Adv Nutr .,0,0,0,1,0
Anxiety_Disorders-681471-0-2,"My doctor say it is anxiety and stress but i have doubts , this been going on for months but stopped for a fee weeks then pain started again .",0,0,0,1,0
